source_mat_id_orig,source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,diss_oxygen,diss_oxygen_method,down_par,down_par_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMOBON 220819 BPNS Wa 20 R1,EMOBON_BPNS_Wa_151,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 20 R2,EMOBON_BPNS_Wa_152,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 20 R3,EMOBON_BPNS_Wa_153,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 20 R4,EMOBON_BPNS_Wa_154,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 20 Blank,EMOBON_BPNS_Wa_155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 220819 BPNS Wa 200 R1,EMOBON_BPNS_Wa_156,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 200 R2,EMOBON_BPNS_Wa_157,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 200 R3,EMOBON_BPNS_Wa_158,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 200 R4,EMOBON_BPNS_Wa_159,,HPLC,21.518,CTD,21.517,CTD,33.424,CTD,33.424,CTD,,,,,,,,,,47.477917,CTD,1.023179,CTD,,,,,,,,,6.652191,CTD,,,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00024673,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220819 BPNS Wa 200 Blank,EMOBON_BPNS_Wa_160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 221027 BPNS Wa 3 R1,EMOBON_BPNS_Wa_161,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 3 R2,EMOBON_BPNS_Wa_162,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 3 R3,EMOBON_BPNS_Wa_163,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 3 R4,EMOBON_BPNS_Wa_164,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 3 Blank,EMOBON_BPNS_Wa_165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 221027 BPNS Wa 0.2 R1,EMOBON_BPNS_Wa_166,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 0.2 R2,EMOBON_BPNS_Wa_167,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 0.2 R3,EMOBON_BPNS_Wa_168,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 0.2 R4,EMOBON_BPNS_Wa_169,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 0.2 Blank,EMOBON_BPNS_Wa_170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 221027 BPNS Wa 20 R1,EMOBON_BPNS_Wa_171,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 20 R2,EMOBON_BPNS_Wa_172,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 20 R3,EMOBON_BPNS_Wa_173,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 20 R4,EMOBON_BPNS_Wa_174,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 20 Blank,EMOBON_BPNS_Wa_175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 221027 BPNS Wa 200 R1,EMOBON_BPNS_Wa_176,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 200 R2,EMOBON_BPNS_Wa_177,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 200 R3,EMOBON_BPNS_Wa_178,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 200 R4,EMOBON_BPNS_Wa_179,,HPLC,,CTD broke,,CTD broke,,CTD broke,,CTD broke,,,,,,,,,,,CTD broke,,CTD broke,,,,,,,,,,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221027 BPNS Wa 200 Blank,EMOBON_BPNS_Wa_180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 221212 BPNS Wa 3 R1,EMOBON_BPNS_Wa_181,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 3 R2,EMOBON_BPNS_Wa_182,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 3 R3,EMOBON_BPNS_Wa_183,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 3 R4,EMOBON_BPNS_Wa_184,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 3 Blank,EMOBON_BPNS_Wa_185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 221212 BPNS Wa 0.2 R1,EMOBON_BPNS_Wa_186,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 0.2 R2,EMOBON_BPNS_Wa_187,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 0.2 R3,EMOBON_BPNS_Wa_188,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 0.2 R4,EMOBON_BPNS_Wa_189,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 0.2 Blank,EMOBON_BPNS_Wa_190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 221212 BPNS Wa 20 R1,EMOBON_BPNS_Wa_191,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 20 R2,EMOBON_BPNS_Wa_192,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 20 R3,EMOBON_BPNS_Wa_193,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 20 R4,EMOBON_BPNS_Wa_194,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 20 Blank,EMOBON_BPNS_Wa_195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMOBON 221212 BPNS Wa 200 R1,EMOBON_BPNS_Wa_196,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 200 R2,EMOBON_BPNS_Wa_197,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 200 R3,EMOBON_BPNS_Wa_198,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 200 R4,EMOBON_BPNS_Wa_199,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36.356615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 221212 BPNS Wa 200 Blank,EMOBON_BPNS_Wa_200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
